666000
666600
666660
6
666615
666606
666150
666156
666114
666204
666264
666060
666066
666015
666006
661500
661560
661566
661515
661506
661140
661146
661113
661203
661263
662040
662640
662646
662244
662046
662013
662613
663003
663603
663
663153
663063
660600
660
660666
660615
660606
660150
660156
660114
660204
660264
660060
660066
660015
660006
615600
615660
615666
615
615606
615150
615156
615114
615204
615264
615060
615066
615015
615006
611460
611466
611415
611406
611136
611262
612630
612636
612234
612036
612
613602
613662
613152
613062
626400
626460
626466
626415
626406
622440
622446
622413
623403
623463
620460
620466
620415
620406
626130
626136
623133
620136
626112
626202
62
622242
620262
636030
636630
636
636234
636036
631530
631536
631233
633033
633
630
630636
630234
630036
636012
636612
631512
630612
646002
646602
646662
646152
646062
641502
641562
641142
642042
642
640602
640662
640152
640062
606600
606660
606666
606615
606
606150
606156
606114
606204
606264
60
606066
606015
606006
601560
601566
601515
601506
601146
601263
602640
602646
602244
602046
602613
603
603663
603153
603063
600660
600666
600615
600606
600156
600264
600066
156600
156660
156666
156615
156606
156150
156
156114
156204
156264
156060
156066
156015
156006
151560
151566
15
151506
151146
151263
152640
152646
152244
152046
152613
153603
153663
153
153063
150660
150666
150615
150606
150156
150264
150066
114660
114666
114615
114606
114156
114264
114066
111366
112626
113661
126360
126366
126315
126306
122346
123363
120366
126
126261
136620
136626
136224
136026
131526
133623
130626
136611
146601
146661
146151
146061
141561
142641
140661
264600
264660
264666
264615
264606
264150
264156
264114
264204
264
264060
264066
264015
264006
224460
224466
224415
224406
224136
224262
234630
234636
234
234036
234612
244602
244662
244152
244062
204660
204666
204615
204606
204156
204264
204066
261360
261366
261315
261306
231336
241362
201366
261126
261
262620
26
262224
262026
222426
242622
202626
262611
263601
263661
263151
263061
223461
233631
203661
366300
366360
366
366315
366306
362340
362346
362313
363303
363
360
360366
360315
360306
315360
315366
315
315306
312336
313362
336330
336
3
330336
336312
346302
346362
342
340362
306360
306366
306315
306
302346
303363
300366
366120
366126
363123
360126
315126
346122
306126
366111
366201
366261
362241
360261
315261
336231
306261
466020
466620
466626
466224
466026
461520
461526
461223
463023
463623
460620
460626
460224
460026
415620
415626
415224
415026
411426
413622
426420
426
423
420426
426222
446022
446622
441522
440622
406620
406626
406224
406026
401526
403623
400626
466011
466611
461511
460611
415611
426411
406611
566001
566601
566661
566151
566061
561501
561
561141
562041
562641
560601
560661
560151
560061
515601
515661
51
515061
511461
512631
526401
526461
522441
520461
526131
536031
536631
531
530631
506601
506661
506151
506061
501561
502641
500661
066600
066660
066666
066615
066606
066150
066156
066114
066204
066264
066060
066
066015
066006
061560
061566
061515
061506
061146
061263
062640
062646
062244
062046
062613
063603
063663
063153
063
060660
060666
060615
06
060156
060264
060066
015660
015666
015615
015606
015156
015264
015066
011466
012636
013662
026460
026466
026415
026406
022446
023463
020466
026136
026262
036630
036636
036234
036
031536
033633
030636
036612
046602
046662
046152
046062
041562
042642
040662
006660
006666
006615
006606
006156
006264
006066
001566
002646
003663
000666
